,objectId,geoPosition,countryCode,postalCode,placeName,adminName1,adminCode1,adminName2,adminCode2,adminName3,adminCode3,accuracy,createdAt,updatedAt
255,256,"{'__type': 'GeoPoint', 'latitude': 34.3056, 'longitude': 73.2097}",PK,12211,Kangran,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:05.891Z,2020-02-21T22:46:05.891Z
256,257,"{'__type': 'GeoPoint', 'latitude': 33.8139, 'longitude': 73.8514}",PK,12251,Dothan,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:05.891Z,2020-02-21T22:46:05.891Z
257,258,"{'__type': 'GeoPoint', 'latitude': 33.8139, 'longitude': 73.8514}",PK,12250,Khaigala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:05.891Z,2020-02-21T22:46:05.891Z
258,259,"{'__type': 'GeoPoint', 'latitude': 33.8139, 'longitude': 73.8514}",PK,12251,Kohkot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:05.891Z,2020-02-21T22:46:05.891Z
259,260,"{'__type': 'GeoPoint', 'latitude': 33.8139, 'longitude': 73.8514}",PK,12251,Ban Baikh Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:05.891Z,2020-02-21T22:46:05.891Z
260,261,"{'__type': 'GeoPoint', 'latitude': 33.7181, 'longitude': 73.7833}",PK,12301,Androte,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
261,262,"{'__type': 'GeoPoint', 'latitude': 33.8139, 'longitude': 73.8514}",PK,12251,Alisojal,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
262,263,"{'__type': 'GeoPoint', 'latitude': 32.9048, 'longitude': 73.4074}",PK,12260,Chotta Gala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
263,264,"{'__type': 'GeoPoint', 'latitude': 33.7181, 'longitude': 73.7833}",PK,12301,Muslinabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
264,265,"{'__type': 'GeoPoint', 'latitude': 34.4778, 'longitude': 72.9253}",PK,12260,Jewar,NWFP Peshawar,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
265,266,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12311,Nur,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
266,267,"{'__type': 'GeoPoint', 'latitude': 32.9048, 'longitude': 73.4074}",PK,12261,Gali Bazar Jandali,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
267,268,"{'__type': 'GeoPoint', 'latitude': 32.65, 'longitude': 73.5167}",PK,12300,Mong,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
268,269,"{'__type': 'GeoPoint', 'latitude': 33.7181, 'longitude': 73.7833}",PK,12301,Pattan Sher Khan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
269,270,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12311,Bossa Gala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
270,271,"{'__type': 'GeoPoint', 'latitude': 32.9048, 'longitude': 73.4074}",PK,12261,Banjoosa,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.198Z,2020-02-21T22:46:06.198Z
271,272,"{'__type': 'GeoPoint', 'latitude': 33.7181, 'longitude': 73.7833}",PK,12301,Islampura,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
272,273,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12320,Rehera,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
273,274,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12310,Thorar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
274,275,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12311,Bhalgran Surdari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
275,276,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12330,Lunjgran,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
276,277,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12350,Rawalakot Gpo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
277,278,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12331,Chappri Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
278,279,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12311,Tian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
279,280,"{'__type': 'GeoPoint', 'latitude': 33.8583, 'longitude': 73.7972}",PK,12351,Dhamni,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
280,281,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12400,Mohri Farman Shah,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
281,282,"{'__type': 'GeoPoint', 'latitude': 32.1803, 'longitude': 72.9375}",PK,12351,Tarar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
282,283,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Hussain Kot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
283,284,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Singola,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
284,285,"{'__type': 'GeoPoint', 'latitude': 27.05, 'longitude': 68.3}",PK,12351,Kharik,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
285,286,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Drake,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
286,287,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Chitra Topi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
287,288,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12420,Paniola,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
288,289,"{'__type': 'GeoPoint', 'latitude': 32.9333, 'longitude': 73.5}",PK,12421,Jandala,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
289,290,"{'__type': 'GeoPoint', 'latitude': 31.9333, 'longitude': 71.2361}",PK,12421,Thalla,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
290,291,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12421,Jandathi Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
291,292,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12411,Sanghar Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
292,293,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12421,Khud Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
293,294,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12421,Musta Nara,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
294,295,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12410,Hurnamaira,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
295,296,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12421,Bengion,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
296,297,"{'__type': 'GeoPoint', 'latitude': 31.8913, 'longitude': 72.4669}",PK,12380,Chak Dhamni,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
297,298,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Upper Sudhan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.763Z,2020-02-21T22:46:06.763Z
298,299,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12430,Pachiot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
299,300,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12421,Bana Kha,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
300,301,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Chattar No.1,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
301,302,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12500,Bagh Gpo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
302,303,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12440,Datoot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
303,304,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Salian Maldayalan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
304,305,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Paddar Gulsher Khan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
305,306,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12460,Arja Apo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
306,307,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Dhondhar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
307,308,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12480,Harighel,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
308,309,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Sudhan Gali,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
309,310,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12441,Sambalri Gala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
310,311,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12441,Behari,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
311,312,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Kharl Panayali,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
312,313,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Banni Minhasan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
313,314,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Kotala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
314,315,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Chattar No.2,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.763Z,2020-02-21T22:46:06.763Z
315,316,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Meiman Pura,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.055Z,2020-02-21T22:46:07.055Z
316,317,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12501,Naryola,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.055Z,2020-02-21T22:46:07.055Z
317,318,"{'__type': 'GeoPoint', 'latitude': 34.7736, 'longitude': 71.9042}",PK,12560,Barikot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
318,319,"{'__type': 'GeoPoint', 'latitude': 34.0542, 'longitude': 73.7556}",PK,12510,Birpani,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
319,320,"{'__type': 'GeoPoint', 'latitude': 32.8295, 'longitude': 73.5358}",PK,12520,Kharal Abbasian,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
320,321,"{'__type': 'GeoPoint', 'latitude': 32.8667, 'longitude': 72.2}",PK,12570,Dhulli,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
321,322,"{'__type': 'GeoPoint', 'latitude': 34.0083, 'longitude': 73.7042}",PK,12503,Jaglari,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
322,323,"{'__type': 'GeoPoint', 'latitude': 32.9722, 'longitude': 74.2833}",PK,12503,Thub,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.055Z,2020-02-21T22:46:07.055Z
323,324,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Sangir Bathara,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
324,325,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12502,Mallote,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.055Z,2020-02-21T22:46:07.055Z
325,326,"{'__type': 'GeoPoint', 'latitude': 33.4903, 'longitude': 73.9938}",PK,12503,Bees Bagla,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
326,327,"{'__type': 'GeoPoint', 'latitude': 32.8295, 'longitude': 73.5358}",PK,12550,Reera Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
327,328,"{'__type': 'GeoPoint', 'latitude': 30.2833, 'longitude': 72.4}",PK,12571,Raikot,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
328,329,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12600,Dhirkot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
329,330,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Kanyati,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
330,331,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Hans Chowki,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
331,332,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Makhyala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
332,333,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Paddor Master Khan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
333,334,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Jhala Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
334,335,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Jolie Cheer,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.056Z,2020-02-21T22:46:07.056Z
335,336,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12601,Ghani Abad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
336,337,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12631,Chamyati,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
337,338,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12610,Rangla Apo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
338,339,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12621,Sohawa Sharif,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
339,340,"{'__type': 'GeoPoint', 'latitude': 31.0667, 'longitude': 72.8333}",PK,13000,Kohala,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
340,341,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12621,Seri Bandi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
341,342,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12630,Chamankot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
342,343,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12621,Donga Kahutter,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
343,344,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12639,Isakhumari,NWFP Peshawar,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
344,345,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12620,Chirala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
345,346,"{'__type': 'GeoPoint', 'latitude': 31.8458, 'longitude': 72.4917}",PK,13020,Dana Kachilli,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
346,347,"{'__type': 'GeoPoint', 'latitude': 34.3311, 'longitude': 73.4747}",PK,13101,Ambore,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
347,348,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12621,Sikandar Abad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
348,349,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13100,Muzaffarabad Gpo,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
349,350,"{'__type': 'GeoPoint', 'latitude': 28.8197, 'longitude': 62.765}",PK,12639,Kundi,NWFP Peshawar,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
350,351,"{'__type': 'GeoPoint', 'latitude': 31.8458, 'longitude': 72.4917}",PK,13021,Rajpothi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
351,352,"{'__type': 'GeoPoint', 'latitude': 32.625, 'longitude': 72.15}",PK,13001,Bhan,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
352,353,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Cherh,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.475Z,2020-02-21T22:46:06.475Z
353,354,"{'__type': 'GeoPoint', 'latitude': 31.8458, 'longitude': 72.4917}",PK,13021,Kottarala,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
354,355,"{'__type': 'GeoPoint', 'latitude': 34.2417, 'longitude': 73.4583}",PK,13101,Masina Kalan,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
355,356,"{'__type': 'GeoPoint', 'latitude': 34.3167, 'longitude': 73.55}",PK,13101,Langarpura,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.343Z,2020-02-21T22:46:07.343Z
356,357,"{'__type': 'GeoPoint', 'latitude': 34.2925, 'longitude': 73.4833}",PK,13101,Rara,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
357,358,"{'__type': 'GeoPoint', 'latitude': 34.2722, 'longitude': 73.4722}",PK,13101,Pattan Khurd,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
358,359,"{'__type': 'GeoPoint', 'latitude': 34.3819, 'longitude': 73.5278}",PK,13151,Saran,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
359,360,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Majhorte,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
360,361,"{'__type': 'GeoPoint', 'latitude': 34.3708, 'longitude': 73.7069}",PK,13101,Nambal,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
361,362,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Tarrachh Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
362,363,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Dhanni Bore,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
363,364,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Khunbandi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
364,365,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Soi Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
365,366,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13150,Garahi Dupatta,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
366,367,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Jessoa Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
367,368,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Chirkpura,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.647Z,2020-02-21T22:46:07.647Z
368,369,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Pattan Kalan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
369,370,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Pakgali,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
370,371,"{'__type': 'GeoPoint', 'latitude': 31.0295, 'longitude': 71.6782}",PK,12351,Shujahabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.474Z,2020-02-21T22:46:06.474Z
371,372,"{'__type': 'GeoPoint', 'latitude': 32.4333, 'longitude': 72.3681}",PK,12470,Mong Bajri,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.762Z,2020-02-21T22:46:06.762Z
372,373,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Salolbandi,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
373,374,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Nagri Mujahidabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
374,375,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Qulian Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
375,376,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Majoohan,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
376,377,"{'__type': 'GeoPoint', 'latitude': 34.3042, 'longitude': 73.5243}",PK,13101,Phulair Bazar,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
377,378,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13151,Koomi Kot,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
378,379,"{'__type': 'GeoPoint', 'latitude': 34.1986, 'longitude': 73.6806}",PK,13151,Kakarwara,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.648Z,2020-02-21T22:46:07.648Z
379,380,"{'__type': 'GeoPoint', 'latitude': 34.477, 'longitude': 73.7948}",PK,13161,Leepa,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
380,381,"{'__type': 'GeoPoint', 'latitude': 34.2903, 'longitude': 73.6042}",PK,13151,Jhand Gran,Federal Capial &AJK,,,,,,,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
381,382,"{'__type': 'GeoPoint', 'latitude': 24.9206, 'longitude': 67.0703}",PK,12311,Azizabad,Federal Capial &AJK,,,,,,,2020-02-21T22:46:06.199Z,2020-02-21T22:46:06.199Z
382,383,"{'__type': 'GeoPoint', 'latitude': 36.3833, 'longitude': 75.7833}",PK,13170,Chikar,Federal Capial &AJK,,,,,,4,2020-02-21T22:46:07.899Z,2020-02-21T22:46:07.899Z
